seed,round,t,cycle,phase,market_size,firm,proposed_price,executed_price,share,quantity,profit,flagged
1,44,43,2,expansion,122.69952498697734,0,1.69,1.69,0.43679867807432515,53.59499031465933,36.980543317114936,True
1,44,43,2,expansion,122.69952498697734,1,1.69,1.69,0.43679867807432515,53.59499031465933,36.980543317114936,True
1,45,44,2,expansion,129.38926261462368,0,1.68,1.68,0.43897437491522173,56.79857067699589,38.6230280603572,True
1,45,44,2,expansion,129.38926261462368,1,1.68,1.68,0.43897437491522173,56.79857067699589,38.6230280603572,True
1,46,45,2,expansion,135.35533905932738,0,1.67,1.67,0.44108527582491097,59.70324706335777,40.0011755324497,True
1,46,45,2,expansion,135.35533905932738,1,1.67,1.67,0.44108527582491097,59.70324706335777,40.0011755324497,True
1,47,46,2,expansion,140.45084971874738,0,1.66,1.66,0.4431326188732623,62.23835285884352,41.077312886836715,True
1,47,46,2,expansion,140.45084971874738,1,1.66,1.66,0.4431326188732623,62.23835285884352,41.077312886836715,True
1,48,47,2,expansion,144.5503262094184,0,1.65,1.65,0.44511766732094277,64.34190401281765,41.82223760833146,True
1,48,47,2,expansion,144.5503262094184,1,1.65,1.65,0.44511766732094277,64.34190401281765,41.82223760833146,True
1,49,48,2,expansion,147.55282581475768,0,1.64,1.64,0.4470417053562546,65.96226688236366,42.21585080471274,True
1,49,48,2,expansion,147.55282581475768,1,1.64,1.64,0.4470417053562546,65.96226688236366,42.21585080471274,True
1,50,49,2,expansion,149.3844170297569,0,1.63,1.63,0.44890603405328283,67.05956619818984,42.247526704859595,True
1,50,49,2,expansion,149.3844170297569,1,1.63,1.63,0.44890603405328283,67.05956619818984,42.247526704859595,True
1,51,50,2,turning,150.0,0,1.62,1.62,0.45071196755234105,67.60679513285116,41.916212982367725,True
1,51,50,2,turning,150.0,1,1.62,1.62,0.45071196755234105,67.60679513285116,41.916212982367725,True
1,52,51,2,contraction,149.3844170297569,0,1.63,1.63,0.44890603405328283,67.05956619818984,42.247526704859595,True
1,52,51,2,contraction,149.3844170297569,1,1.63,1.63,0.44890603405328283,67.05956619818984,42.247526704859595,True
1,53,52,2,contraction,147.55282581475768,0,1.63,1.63,0.44890603405328283,66.23735384985771,41.72953292541035,False
1,53,52,2,contraction,147.55282581475768,1,1.63,1.63,0.44890603405328283,66.23735384985771,41.72953292541035,False
1,54,53,2,contraction,144.5503262094184,0,1.63,1.63,0.44890603405328283,64.8895136597783,40.88039360566032,False
1,54,53,2,contraction,144.5503262094184,1,1.63,1.63,0.44890603405328283,64.8895136597783,40.88039360566032,False
1,55,54,2,contraction,140.45084971874738,0,1.63,1.63,0.44890603405328283,63.04923392665651,39.7210173737936,False
1,55,54,2,contraction,140.45084971874738,1,1.63,1.63,0.44890603405328283,63.04923392665651,39.7210173737936,False
1,56,55,2,contraction,135.35533905932738,0,1.63,1.63,0.44890603405328283,60.761828445060054,38.27995192038782,False
1,56,55,2,contraction,135.35533905932738,1,1.63,1.63,0.44890603405328283,60.761828445060054,38.27995192038782,False
1,57,56,2,contraction,129.38926261462368,0,1.64,1.64,0.4390319545316723,56.80602086111008,36.35585335111044,False
1,57,56,2,contraction,129.38926261462368,1,1.63,1.63,0.45694918849130733,59.12431855124094,37.24832068728178,False
1,58,57,2,contraction,122.69952498697734,0,1.63,1.63,0.44890603405328283,55.08055714212567,34.70075099953917,False
1,58,57,2,contraction,122.69952498697734,1,1.63,1.63,0.44890603405328283,55.08055714212567,34.70075099953917,False
1,59,58,2,contraction,115.45084971874738,0,1.63,1.63,0.44890603405328283,51.82658307532444,32.6507473374544,False
1,59,58,2,contraction,115.45084971874738,1,1.63,1.63,0.44890603405328283,51.82658307532444,32.6507473374544,False
1,60,59,2,contraction,107.82172325201157,0,1.63,1.63,0.44890603405328283,48.40182216985114,30.493147967006212,False
1,60,59,2,contraction,107.82172325201157,1,1.63,1.63,0.44890603405328283,48.40182216985114,30.493147967006212,False
1,61,60,2,contraction,100.0,0,1.62,1.62,0.4588205512989145,45.88205512989147,28.446874180532717,False
1,61,60,2,contraction,100.0,1,1.63,1.63,0.44082994015404425,44.08299401540444,27.77228622970479,False
1,62,61,2,contraction,92.17827674798846,0,1.62,1.62,0.45071196755234105,41.54585247867009,25.75842853677546,False
1,62,61,2,contraction,92.17827674798846,1,1.62,1.62,0.45071196755234105,41.54585247867009,25.75842853677546,False
1,63,62,2,contraction,84.54915028125265,0,1.62,1.62,0.45071196755234105,38.10731387814195,23.626534604448015,False
1,63,62,2,contraction,84.54915028125265,1,1.62,1.62,0.45071196755234105,38.10731387814195,23.626534604448015,False
1,64,63,2,contraction,77.30047501302266,0,1.62,1.62,0.45071196755234105,34.84024918585002,21.600954495227015,False
1,64,63,2,contraction,77.30047501302266,1,1.62,1.62,0.45071196755234105,34.84024918585002,21.600954495227015,False
1,65,64,2,contraction,70.61073738537635,0,1.63,1.63,0.44082994015404425,31.127327135828402,19.61021609557189,False
1,65,64,2,contraction,70.61073738537635,1,1.62,1.62,0.4588205512989145,32.39765745478127,20.086547621964385,False
1,66,65,2,contraction,64.64466094067262,0,1.62,1.62,0.45071196755234105,29.13612232432453,18.06439584108121,False
1,66,65,2,contraction,64.64466094067262,1,1.62,1.62,0.45071196755234105,29.13612232432453,18.06439584108121,False
1,67,66,2,contraction,59.54915028125263,0,1.62,1.62,0.45071196755234105,26.839514689333416,16.640499107386724,False
1,67,66,2,contraction,59.54915028125263,1,1.62,1.62,0.45071196755234105,26.839514689333416,16.640499107386724,False
1,68,67,2,contraction,55.44967379058161,0,1.62,1.62,0.45071196755234105,24.991831574288515,15.494935576058884,False
1,68,67,2,contraction,55.44967379058161,1,1.62,1.62,0.45071196755234105,24.991831574288515,15.494935576058884,False
1,69,68,2,contraction,52.44717418524232,0,1.62,1.62,0.45071196755234105,23.638569069590915,14.65591282314637,False
1,69,68,2,contraction,52.44717418524232,1,1.62,1.62,0.45071196755234105,23.638569069590915,14.65591282314637,False
1,70,69,2,contraction,50.61558297024311,0,1.62,1.62,0.45071196755234105,22.81304898932704,14.144090373382767,False
1,70,69,2,contraction,50.61558297024311,1,1.62,1.62,0.45071196755234105,22.81304898932704,14.144090373382767,False
1,71,70,2,turning,50.0,0,1.62,1.62,0.45071196755234105,22.535598377617053,13.972070994122577,False
1,71,70,2,turning,50.0,1,1.62,1.62,0.45071196755234105,22.535598377617053,13.972070994122577,False
1,72,71,2,expansion,50.61558297024311,0,1.62,1.62,0.45071196755234105,22.81304898932704,14.144090373382767,False
1,72,71,2,expansion,50.61558297024311,1,1.62,1.62,0.45071196755234105,22.81304898932704,14.144090373382767,False
1,73,72,2,expansion,52.44717418524232,0,1.63,1.63,0.44082994015404425,23.120284657329112,14.565779334117337,False
1,73,72,2,expansion,52.44717418524232,1,1.62,1.62,0.4588205512989145,24.063841373743088,14.919581651720717,False
1,74,73,2,expansion,55.44967379058161,0,1.64,1.64,0.4309945737094004,23.89850851769704,15.295045451326102,False
1,74,73,2,expansion,55.44967379058161,1,1.62,1.62,0.4668908479374748,25.888945213941025,16.05114603264344,False
1,75,74,2,expansion,59.54915028125263,0,1.65,1.65,0.42121334610382943,25.082896847606214,16.303882950944036,False
1,75,74,2,expansion,59.54915028125263,1,1.62,1.62,0.47491672157528114,28.280887224166232,17.534150078983068,False
1,76,75,2,expansion,64.64466094067262,0,1.65,1.65,0.42121334610382943,27.22919394256824,17.698976062669352,False
1,76,75,2,expansion,64.64466094067262,1,1.62,1.62,0.47491672157528114,30.700830441289874,19.034514873599726,False
1,77,76,2,expansion,70.61073738537632,0,1.65,1.65,0.42121334610382943,29.742184964953125,19.33242022721953,False
1,77,76,2,expansion,70.61073738537632,1,1.62,1.62,0.47491672157528114,33.534219907076064,20.791216342387166,False
1,78,77,2,expansion,77.30047501302265,0,1.66,1.66,0.4114935670677703,31.808648199141736,20.993707811433545,False
1,78,77,2,expansion,77.30047501302265,1,1.62,1.62,0.48289217429722564,37.32779445324687,23.14323256101306,False
1,79,78,2,expansion,84.54915028125262,0,1.66,1.66,0.4114935670677703,34.79143144178162,22.962344751575863,False
1,79,78,2,expansion,84.54915028125262,1,1.62,1.62,0.48289217429722564,40.82812301429696,25.313436268864123,False
1,80,79,2,expansion,92.17827674798843,0,1.67,1.67,0.40184235717470207,37.0411360087137,24.81756112583818,False
1,80,79,2,expansion,92.17827674798843,1,1.62,1.62,0.49081136339876485,45.24214568642887,28.0501303255859,False
2,1,0,1,expansion,100.0,0,1.85,1.85,0.39233970287913017,39.23397028791302,33.34887474472607,False
2,1,0,1,expansion,100.0,1,1.85,1.85,0.39233970287913017,39.23397028791302,33.34887474472607,False
2,2,1,1,expansion,107.82172325201154,0,1.92,1.92,0.3826917003279189,41.2624786035986,37.961480315310716,False
2,2,1,1,expansion,107.82172325201154,1,1.95,1.95,0.3394170899828694,36.596535543136035,34.76670876597923,False
2,3,2,1,expansion,115.45084971874738,0,1.98,1.98,0.37328753115440727,43.09636266118971,42.23443540796592,False
2,3,2,1,expansion,115.45084971874738,1,2.05,2.05,0.28212464693464884,32.571530215206806,34.20010672596714,False
2,4,3,1,expansion,122.69952498697734,0,2.03,2.03,0.2942261644267448,36.101410613901876,37.184452932318926,False
2,4,3,1,expansion,122.69952498697734,1,1.97,1.97,0.37403476152982496,45.893887568326875,44.51707094127707,False
2,5,4,1,expansion,129.38926261462368,0,1.98,1.98,0.3513416181814827,45.4598329023307,44.550636244284085,False
2,5,4,1,expansion,129.38926261462368,1,2.0,2.0,0.3243291909092587,41.96471485614649,41.96471485614649,False
2,6,5,1,expansion,135.35533905932738,0,1.98,1.98,0.33262335830340845,45.02234744220998,44.12190049336578,False
2,6,5,1,expansion,135.35533905932738,1,1.96,1.96,0.36032658245669646,48.77212674051483,46.82124167089423,False
2,7,6,1,expansion,140.45084971874738,0,1.98,1.98,0.32780294816358474,46.040202609885974,45.11939855768826,False
2,7,6,1,expansion,140.45084971874738,1,1.95,1.95,0.36959679199287915,51.91018348872301,49.31467431428685,False
2,8,7,1,expansion,144.5503262094184,0,1.98,1.98,0.322931993359725,46.67992498360597,45.74632648393385,False
2,8,7,1,expansion,144.5503262094184,1,1.94,1.94,0.3789642047986924,54.77939942534382,51.492635459823184,False
2,9,8,1,expansion,147.55282581475768,0,1.98,1.98,0.31801365065775994,46.92381280221965,45.98533654617526,False
2,9,8,1,expansion,147.55282581475768,1,1.93,1.93,0.38842275004597276,57.31287438002258,53.30097317342099,False
2,10,9,1,expansion,149.3844170297569,0,1.98,1.98,0.3130512150317651,46.764973257977296,45.82967379281775,False
2,10,9,1,expansion,149.3844170297569,1,1.92,1.92,0.3979660911162148,59.449932519006865,54.69393791748631,False
2,11,10,1,turning,150.0,0,1.96,1.96,0.32535703776308583,48.80355566446287,46.851413437884354,True
2,11,10,1,turning,150.0,1,1.91,1.91,0.3973919833106556,59.608797496598335,54.244005721904486,True
2,12,11,1,contraction,149.3844170297569,0,1.95,1.95,0.3289329222889067,49.137452838022654,46.68058019612152,True
2,12,11,1,contraction,149.3844170297569,1,1.9,1.9,0.4017595785333555,60.01662042532614,54.01495838279352,True
2,13,12,1,contraction,147.55282581475768,0,1.96,1.96,0.3305069852267523,48.76723962172367,46.81655003685472,True
2,13,12,1,contraction,147.55282581475768,1,1.92,1.92,0.3878535401023234,57.22888584435526,52.650574976806844,True
2,14,13,1,contraction,144.5503262094184,0,1.96,1.96,0.32535703776308583,47.030465943184105,45.14924730545674,True
2,14,13,1,contraction,144.5503262094184,1,1.91,1.91,0.3973919833106556,57.44314082056301,52.27325814671234,True
2,15,14,1,contraction,140.45084971874738,0,1.96,1.96,0.3356109412633381,47.13684187534444,45.25136820033067,True
2,15,14,1,contraction,140.45084971874738,1,1.93,1.93,0.3784002796300045,53.14664080784574,49.42637595129653,True
2,16,15,1,contraction,135.35533905932738,0,1.96,1.96,0.3305069852267523,44.73588504684316,42.94644964496943,True
2,16,15,1,contraction,135.35533905932738,1,1.92,1.92,0.3878535401023234,52.498047425910414,48.29820363183758,True
2,17,16,1,contraction,129.38926261462368,0,1.95,1.95,0.3289329222889067,42.56038826463495,40.432368851403204,True
2,17,16,1,contraction,129.38926261462368,1,1.9,1.9,0.4017595785333555,51.983375614792855,46.78503805331356,True
2,18,17,1,contraction,122.69952498697734,0,1.94,1.94,0.35367699497691074,43.39599928248852,40.79223932553921,True
2,18,17,1,contraction,122.69952498697734,1,1.93,1.93,0.36811082695595587,45.167023610059196,42.00533195735505,True
2,19,18,1,contraction,115.45084971874738,0,1.95,1.95,0.33419761023171823,38.58339807522661,36.65422817146528,True
2,19,18,1,contraction,115.45084971874738,1,1.91,1.91,0.39218452866640524,45.27803708108292,41.20301374378545,True
2,20,19,1,contraction,107.82172325201157,0,1.93,1.93,0.36287317649670014,39.12561121180555,36.386818426979154,True
2,20,19,1,contraction,107.82172325201157,1,1.93,1.93,0.36287317649670014,39.12561121180555,36.386818426979154,True
2,21,20,1,contraction,100.0,0,1.92,1.92,0.3614074898841518,36.14074898841518,33.24948906934197,True
2,21,20,1,contraction,100.0,1,1.91,1.91,0.37615680934525175,37.61568093452518,34.23026965041791,True
2,22,21,1,contraction,92.17827674798846,0,1.94,1.94,0.3270242708506134,30.14453374177698,28.33586171727036,True
2,22,21,1,contraction,92.17827674798846,1,1.88,1.88,0.41572932645331934,38.32121290606891,33.72266735734064,True
2,23,22,1,contraction,84.54915028125265,0,1.91,1.91,0.3706893930660789,31.34147320201024,28.520740613829314,True
2,23,22,1,contraction,84.54915028125265,1,1.91,1.91,0.3706893930660789,31.34147320201024,28.520740613829314,True
2,24,23,1,contraction,77.30047501302266,0,1.9,1.9,0.37448694641850194,28.948018844326565,26.05321695989391,True
2,24,23,1,contraction,77.30047501302266,1,1.9,1.9,0.37448694641850194,28.948018844326565,26.05321695989391,True
2,25,24,1,contraction,70.61073738537635,0,1.92,1.92,0.3504289035918204,24.744043283767393,22.764519821066003,True
2,25,24,1,contraction,70.61073738537635,1,1.89,1.89,0.3951074855021901,27.898830897791537,24.829959499034466,True
2,26,25,1,contraction,64.64466094067262,0,1.89,1.89,0.38953661530069933,25.181462420090934,22.41150155388093,True
2,26,25,1,contraction,64.64466094067262,1,1.91,1.91,0.35958761710019804,23.245419585906713,21.153331823175108,True
2,27,26,1,contraction,59.54915028125263,0,1.91,1.91,0.35396060245470107,21.07805310921771,19.181028329388113,True
2,27,26,1,contraction,59.54915028125263,1,1.88,1.88,0.3990894648508145,23.76543851806584,20.91358589589794,True
2,28,27,1,contraction,55.44967379058161,0,1.89,1.89,0.383902822551679,21.28728627777414,18.94568478721898,True
2,28,27,1,contraction,55.44967379058161,1,1.9,1.9,0.3688497775684215,20.45259984389756,18.407339859507804,True
2,29,28,1,contraction,52.44717418524232,0,1.88,1.88,0.3818567061059269,20.027305178940438,17.624028557467582,True
2,29,28,1,contraction,52.44717418524232,1,1.88,1.88,0.3818567061059269,20.027305178940438,17.624028557467582,True
2,30,29,1,contraction,50.61558297024311,0,1.9,1.9,0.3688497775684215,18.669546520070156,16.80259186806314,True
2,30,29,1,contraction,50.61558297024311,1,1.89,1.89,0.383902822551679,19.431465167375027,17.29400399896377,True
2,31,30,1,turning,50.0,0,1.88,1.88,0.3818567061059269,19.092835305296347,16.801695068660784,True
2,31,30,1,turning,50.0,1,1.88,1.88,0.3818567061059269,19.092835305296347,16.801695068660784,True
2,32,31,1,expansion,50.61558297024311,0,1.87,1.87,0.3971978652844875,20.104401505910417,17.490829310142065,True
2,32,31,1,expansion,50.61558297024311,1,1.89,1.89,0.3666598421939875,18.55870166442602,16.517244481339155,True
2,33,32,1,expansion,52.44717418524232,0,1.86,1.86,0.40090999991280407,21.026596598032317,18.082873074307795,True
2,33,32,1,expansion,52.44717418524232,1,1.88,1.88,0.3700865743493745,19.409995028521276,17.08079562509872,True
2,34,33,1,expansion,55.44967379058161,0,1.85,1.85,0.4045425299957431,22.43175132268053,19.06698862427845,True
2,34,33,1,expansion,55.44967379058161,1,1.87,1.87,0.37343982224767636,20.707116324046435,18.015191201920402,True
2,35,34,1,expansion,59.54915028125263,0,1.84,1.84,0.40809517663644657,24.3017210025781,20.413445642165605,True
2,35,34,1,expansion,59.54915028125263,1,1.86,1.86,0.3767193284346453,22.433315902807262,19.29265167641425,True
2,36,35,1,expansion,64.64466094067262,0,1.83,1.83,0.41156779801751575,26.605660756941536,22.082698428261477,True
2,36,35,1,expansion,64.64466094067262,1,1.85,1.85,0.379924961996322,24.560120351150164,20.876102298477644,True
2,37,36,1,expansion,70.61073738537632,0,1.82,1.82,0.4149603837430185,29.300658681813264,24.026540119086878,True
2,37,36,1,expansion,70.61073738537632,1,1.84,1.84,0.3830567133360516,27.04791698907732,22.72025027082495,True
2,38,37,1,expansion,77.30047501302265,0,1.81,1.81,0.4182730489476117,32.33270536879566,26.189491348724488,True
2,38,37,1,expansion,77.30047501302265,1,1.83,1.83,0.3861146887365178,29.846848848838214,24.77288454453572,True
2,39,38,1,expansion,84.54915028125262,0,1.8,1.8,0.4215060282201494,35.637976524439324,28.51038121955146,True
2,39,38,1,expansion,84.54915028125262,1,1.82,1.82,0.38909910475052645,32.897998681853124,26.97635891911956,True
2,40,39,1,expansion,92.17827674798843,0,1.79,1.79,0.4246596693871844,39.14439652848115,30.924073257500112,True
2,40,39,1,expansion,92.17827674798843,1,1.81,1.81,0.3920102824624543,36.13483230488123,29.269214166953795,True
2,41,40,2,expansion,100.0,0,1.78,1.78,0.4277344271995236,42.77344271995236,33.363285321562834,True
2,41,40,2,expansion,100.0,1,1.8,1.8,0.3948486416602046,39.48486416602046,31.58789133281637,True
2,42,41,2,expansion,107.82172325201154,0,1.77,1.77,0.430730856962537,46.44214325551643,35.76045030674765,True
2,42,41,2,expansion,107.82172325201154,1,1.79,1.79,0.39761469495524177,42.87150160039707,33.86848626431368,True
2,43,42,2,expansion,115.45084971874738,0,1.76,1.76,0.4336496081482853,50.065215740921374,38.04956396310024,True
2,43,42,2,expansion,115.45084971874738,1,1.78,1.78,0.4003090418858413,46.21601903581802,36.04849484793806,True
2,44,43,2,expansion,122.69952498697734,0,1.75,1.75,0.4364914180247699,53.55728965253143,40.16796723939857,True
2,44,43,2,expansion,122.69952498697734,1,1.77,1.77,0.40293236303614727,49.43960954641558,38.06849935074,True
2,45,44,2,expansion,129.38926261462368,0,1.74,1.74,0.4392571053347665,56.83515295749951,42.05801318854964,True
2,45,44,2,expansion,129.38926261462368,1,1.76,1.76,0.40548541420099926,52.46545874445255,39.87374864578394,True
2,46,45,2,expansion,135.35533905932738,0,1.73,1.73,0.4419475640538141,59.81996237894781,43.6685725366319,True
2,46,45,2,expansion,135.35533905932738,1,1.75,1.75,0.4079690206238305,55.22078511224031,41.415588834180234,True
2,47,46,2,expansion,140.45084971874738,0,1.72,1.72,0.4445637572540402,62.43935746048889,44.956337371552,True
2,47,46,2,expansion,140.45084971874738,1,1.74,1.74,0.41038407133226484,57.638791529655634,42.65270573194517,True
2,48,47,2,expansion,144.5503262094184,0,1.71,1.71,0.44710671109763106,64.62942093958274,45.88688886710374,True
2,48,47,2,expansion,144.5503262094184,1,1.73,1.73,0.4127315135933903,59.660474926831554,43.55214669658703,True
2,49,48,2,expansion,147.55282581475768,0,1.7,1.7,0.44957750898094206,66.3364318728976,46.43550231102832,True
2,49,48,2,expansion,147.55282581475768,1,1.72,1.72,0.4150123475080921,61.2362446228352,44.090096128441346,True
2,50,49,2,expansion,149.3844170297569,0,1.69,1.69,0.4519772858475064,67.51836335702154,46.58767071634486,True
2,50,49,2,expansion,149.3844170297569,1,1.71,1.71,0.41722762076129816,62.32730489613903,44.252386476258714,True
2,51,50,2,turning,150.0,0,1.68,1.68,0.4543072226855623,68.14608340283434,46.33933671392734,True
2,51,50,2,turning,150.0,1,1.7,1.7,0.41937842354255594,62.90676353138339,44.03473447196838,True
2,52,51,2,contraction,149.3844170297569,0,1.69,1.69,0.4519772858475064,67.51836335702154,46.58767071634486,True
2,52,51,2,contraction,149.3844170297569,1,1.71,1.71,0.41722762076129816,62.32730489613903,44.252386476258714,True
2,53,52,2,contraction,147.55282581475768,0,1.69,1.69,0.4519772858475064,66.69052573088406,46.01646275431,False
2,53,52,2,contraction,147.55282581475768,1,1.71,1.71,0.41722762076129816,61.56311445129762,43.70981126042131,False
2,54,53,2,contraction,144.5503262094184,0,1.69,1.69,0.4519772858475064,65.3334641085046,45.080090234868166,False
2,54,53,2,contraction,144.5503262094184,1,1.71,1.71,0.41722762076129816,60.31038868462517,42.820375966083866,False
2,55,54,2,contraction,140.45084971874738,0,1.69,1.69,0.4519772858475064,63.480593850855456,43.80160975709026,False
2,55,54,2,contraction,140.45084971874738,1,1.71,1.71,0.41722762076129816,58.59997386205563,41.605981442059495,False
2,56,55,2,contraction,135.35533905932738,0,1.69,1.69,0.4519772858475064,61.17753877300377,42.2125017533726,False
2,56,55,2,contraction,135.35533905932738,1,1.71,1.71,0.41722762076129816,56.47398607306199,40.096530111874,False
2,57,56,2,contraction,129.38926261462368,0,1.69,1.69,0.4444101444564163,57.5019008896741,39.67631161387513,False
2,57,56,2,contraction,129.38926261462368,1,1.7,1.7,0.42698457344588314,55.24721910598245,38.67305337418771,False
2,58,57,2,contraction,122.69952498697734,0,1.69,1.69,0.4519772858475064,55.45739827839232,38.2656048120907,False
2,58,57,2,contraction,122.69952498697734,1,1.71,1.71,0.41722762076129816,51.19363087885802,36.347477923989196,False
2,59,58,2,contraction,115.45084971874738,0,1.69,1.69,0.4519772858475064,52.181161704667794,36.00500157622078,False
2,59,58,2,contraction,115.45084971874738,1,1.71,1.71,0.41722762076129816,48.16928334302317,34.20019117354645,False
2,60,59,2,contraction,107.82172325201157,0,1.69,1.69,0.4519772858475064,48.732969830845164,33.62574918328316,False
2,60,59,2,contraction,107.82172325201157,1,1.71,1.71,0.41722762076129816,44.98620105881994,31.940202751762154,False
2,61,60,2,contraction,100.0,0,1.69,1.69,0.4519772858475064,45.19772858475065,31.186432723477946,False
2,61,60,2,contraction,100.0,1,1.71,1.71,0.41722762076129816,41.722762076129825,29.623161074052177,False
2,62,61,2,contraction,92.17827674798846,0,1.69,1.69,0.4519772858475064,41.66248733865614,28.747116263672734,False
2,62,61,2,contraction,92.17827674798846,1,1.71,1.71,0.41722762076129816,38.45932309343973,27.306119396342208,False
2,63,62,2,contraction,84.54915028125265,0,1.69,1.69,0.4519772858475064,38.21429546483351,26.36786387073512,False
2,63,62,2,contraction,84.54915028125265,1,1.71,1.71,0.41722762076129816,35.2762408092365,25.04613097455791,False
2,64,63,2,contraction,77.30047501302266,0,1.69,1.69,0.4519772858475064,34.93805889110897,24.107260634865188,False
2,64,63,2,contraction,77.30047501302266,1,1.71,1.71,0.41722762076129816,32.251893273401635,22.89884422411516,False
2,65,64,2,contraction,70.61073738537635,0,1.69,1.69,0.4519772858475064,31.91444943513346,22.020970110242086,False
2,65,64,2,contraction,70.61073738537635,1,1.71,1.71,0.41722762076129816,29.46074995950143,20.917132471246017,False
2,66,65,2,contraction,64.64466094067262,0,1.69,1.69,0.4519772858475064,29.217918396497527,20.160363693583292,False
2,66,65,2,contraction,64.64466094067262,1,1.71,1.71,0.41722762076129816,26.971538079197668,19.149792036230345,False
2,67,66,2,contraction,59.54915028125263,0,1.69,1.69,0.4519772858475064,26.91486331864584,18.571255689865627,False
2,67,66,2,contraction,59.54915028125263,1,1.71,1.71,0.41722762076129816,24.84555029020403,17.64034070604486,False
2,68,67,2,contraction,55.44967379058161,0,1.69,1.69,0.4519772858475064,25.06199306099669,17.29277521208772,False
2,68,67,2,contraction,55.44967379058161,1,1.71,1.71,0.41722762076129816,23.135135467634484,16.425946182020482,False
2,69,68,2,contraction,52.44717418524232,0,1.69,1.69,0.4519772858475064,23.70493143861723,16.356402692645887,False
2,69,68,2,contraction,52.44717418524232,1,1.71,1.71,0.41722762076129816,21.882409700962036,15.536510887683045,False
2,70,69,2,contraction,50.61558297024311,0,1.69,1.69,0.4519772858475064,22.87709381247975,15.785194730611027,False
2,70,69,2,contraction,50.61558297024311,1,1.71,1.71,0.41722762076129816,21.118219256120618,14.993935671845641,False
2,71,70,2,turning,50.0,0,1.69,1.69,0.4519772858475064,22.598864292375325,15.593216361738973,False
2,71,70,2,turning,50.0,1,1.71,1.71,0.41722762076129816,20.861381038064913,14.811580537026089,False
2,72,71,2,expansion,50.61558297024311,0,1.69,1.69,0.4519772858475064,22.87709381247975,15.785194730611027,False
2,72,71,2,expansion,50.61558297024311,1,1.71,1.71,0.41722762076129816,21.118219256120618,14.993935671845641,False
2,73,72,2,expansion,52.44717418524232,0,1.69,1.69,0.4519772858475064,23.70493143861723,16.356402692645887,False
2,73,72,2,expansion,52.44717418524232,1,1.71,1.71,0.41722762076129816,21.882409700962036,15.536510887683045,False
2,74,73,2,expansion,55.44967379058161,0,1.69,1.69,0.4519772858475064,25.06199306099669,17.29277521208772,False
2,74,73,2,expansion,55.44967379058161,1,1.71,1.71,0.41722762076129816,23.135135467634484,16.425946182020482,False
2,75,74,2,expansion,59.54915028125263,0,1.69,1.69,0.4519772858475064,26.91486331864584,18.571255689865627,False
2,75,74,2,expansion,59.54915028125263,1,1.71,1.71,0.41722762076129816,24.84555029020403,17.64034070604486,False
2,76,75,2,expansion,64.64466094067262,0,1.69,1.69,0.4519772858475064,29.217918396497527,20.160363693583292,False
2,76,75,2,expansion,64.64466094067262,1,1.71,1.71,0.41722762076129816,26.971538079197668,19.149792036230345,False
2,77,76,2,expansion,70.61073738537632,0,1.69,1.69,0.4519772858475064,31.914449435133445,22.020970110242075,False
2,77,76,2,expansion,70.61073738537632,1,1.71,1.71,0.41722762076129816,29.46074995950142,20.917132471246006,False
2,78,77,2,expansion,77.30047501302265,0,1.69,1.69,0.4519772858475064,34.938058891108966,24.107260634865185,False
2,78,77,2,expansion,77.30047501302265,1,1.71,1.71,0.41722762076129816,32.25189327340163,22.89884422411515,False
2,79,78,2,expansion,84.54915028125262,0,1.69,1.69,0.4519772858475064,38.2142954648335,26.36786387073511,False
2,79,78,2,expansion,84.54915028125262,1,1.71,1.71,0.41722762076129816,35.276240809236484,25.046130974557904,False
2,80,79,2,expansion,92.17827674798843,0,1.69,1.69,0.4519772858475064,41.66248733865613,28.747116263672726,False
2,80,79,2,expansion,92.17827674798843,1,1.71,1.71,0.41722762076129816,38.459323093439714,27.306119396342197,False
3,1,0,1,expansion,100.0,0,2.1,2.1,0.17205953970593954,17.205953970593953,18.92654936765335,False
3,1,0,1,expansion,100.0,1,1.8,1.8,0.571257789495951,57.125778949595095,45.70062315967608,False
3,2,1,1,expansion,107.82172325201154,0,1.95,1.95,0.3289329222889067,35.466114515509915,33.692808789734414,False
3,2,1,1,expansion,107.82172325201154,1,1.9,1.9,0.4017595785333555,43.31841009046825,38.98656908142142,False
3,3,2,1,expansion,115.45084971874738,0,1.85,1.85,0.32887852746649937,37.96930545025775,32.27390963271909,False
3,3,2,1,expansion,115.45084971874738,1,1.75,1.75,0.4906291097984168,56.643547622979824,42.48266071723487,False
3,4,3,1,expansion,122.69952498697734,0,1.92,1.92,0.23052918726132113,28.28582177259805,26.022956030790205,False
3,4,3,1,expansion,122.69952498697734,1,1.68,1.68,0.60207226539149,73.87398097136918,50.23430706053103,False
3,5,4,1,expansion,129.38926261462368,0,1.76,1.76,0.33344811860581347,43.144606186639784,32.789900701846236,False
3,5,4,1,expansion,129.38926261462368,1,1.64,1.64,0.5388769689382351,69.72489365092173,44.62393193658989,False
3,6,5,1,expansion,135.35533905932738,0,1.72,1.72,0.4150123475080921,56.17413701076521,40.44537864775095,False
3,6,5,1,expansion,135.35533905932738,1,1.7,1.7,0.44957750898094206,60.852716161563215,42.59690131309425,False
